,Year,Date,Police_Sta,Road,Address,City,State,Zip_Code,Time,Kind,Reason,Vehicle,Victim,Age,geometry,Zip_code,_Adress,x,y,year
108,2013.0,2013-06-15,,Λοιπό Ε.Ο. Δίκτυο,,Καλύβια Θορικού,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,car,Οδηγός,26-35,POINT Z (23.92840842200008 37.84051460300003 0),,Λεωφόρος Σουνίου και Ελ.Βενιζέλου,23.928408422000075,37.84051460300003,2013.0
109,2013.0,2013-06-22,,Κατοικημένη Περιοχή,,Αγ. Στέφανος,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,car,Οδηγός,36-45,POINT Z (23.85447673000004 38.14344570900005 0),,Λεωφόρος Τραπεζούντος 39,23.854476730000044,38.14344570900005,2013.0
110,2013.0,2013-06-22,,Κατοικημένη Περιοχή,,Αγ. Στέφανος,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,car,Επιβάτης,0-17,POINT Z (23.85447805700005 38.14344309900008 0),,Λεωφόρος  Τραπεζούντος 39,23.85447805700005,38.14344309900008,2013.0
111,2013.0,2013-06-22,,Κατοικημένη Περιοχή,,Αγ. Στέφανος,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,car,Επιβάτης,0-17,POINT Z (23.85447399700007 38.14344389300004 0),,Λεωφόρος Τραπεζούντος 39,23.85447399700007,38.14344389300004,2013.0
112,2013.0,2013-06-22,,Κατοικημένη Περιοχή,,Αγ. Στέφανος,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,car,Επιβάτης,0-17,POINT Z (23.85447482200004 38.14344548200006 0),,Λεωφόρος Τραπεζούντος 39,23.854474822000043,38.14344548200006,2013.0
113,2013.0,2013-06-22,,Κατοικημένη Περιοχή,,Αγ. Στέφανος,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,car,Επιβάτης,0-17,POINT Z (23.85447519400003 38.14344193100004 0),,Λεωφόρος Τραπεζούντος 39,23.85447519400003,38.14344193100004,2013.0
114,2013.0,2013-06-22,,Κατοικημένη Περιοχή,,Κερατέα,,,07:00 - 09:00,Παράσυρση Πεζού,Ερευνώνται,car,Πεζός,55+,POINT Z (23.98399183000004 37.81164662500004 0),,Επαρχιακή Οδός Κερατέας -Αναβύσσου και Λεωφόρος Λαυρίου,23.983991830000036,37.81164662500004,2013.0
115,2013.0,2013-06-22,,Κατοικημένη Περιοχή,,Ασπρόπυργος,,,09:00 - 13:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.54718042600007 38.08771560700006 0),,Αγίας Παρασκευής,23.547180426000068,38.087715607000064,2013.0
116,2013.0,2013-06-23,,Κατοικημένη Περιοχή,,Αθήνα,,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.73418473500004 37.96732860800006 0),,Αρδηττού 1,23.734184735000042,37.96732860800006,2013.0
117,2013.0,2013-06-23,,Λοιπό Οδικό Δίκτυο,,Μαραθώνας,,,09:00 - 13:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.96145673900003 38.15284272800005 0),,Λεωφόρος Μαραθώνος,23.961456739000027,38.15284272800005,2013.0
118,2013.0,2013-06-27,,Κατοικημένη Περιοχή,,Αργυρούπολη,,,24:00 - 07:00,Σύγκρουση,Ερευνώνται,motorcycle,Οδηγός,18-25,POINT Z (23.74518620300006 37.90600221100004 0),,Λεωφόρος .Βουλιαγμένης και τιτάνων,23.74518620300006,37.90600221100004,2013.0
119,2013.0,2013-06-30,,Κατοικημένη Περιοχή,,Καλλιθέα,,,24:00 - 07:00,Ανατροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,55+,POINT Z (23.72002964600006 37.96135810400006 0),,Καλλιρόης 76,23.720029646000057,37.961358104000055,2013.0
120,2013.0,2013-07-04,,Κατοικημένη Περιοχή,,Νέα Χαλκηδόνα,,,24:00 - 07:00,Ανατροπή,Απόσπαση προσοχής οδηγού,motorcycle,Οδηγός,18-25,POINT Z (23.73123558200007 38.02537666700005 0),,Αχαρνών και Ξανθουδίδου,23.731235582000068,38.025376667000046,2013.0
121,2013.0,2013-07-06,,Κατοικημένη Περιοχή,,Κορυδαλλός,,,21:00 - 24:00,Πρόσκρουση,Υπερβολική ταχύτητα,motorcycle,Οδηγός,18-25,POINT Z (23.64311480600003 37.99501451500004 0),,Δερβενακίων 10,23.64311480600003,37.99501451500004,2013.0
122,2013.0,2013-07-09,,Λοιπό Ε.Ο. Δίκτυο,,Κορωπί,,,13:00 - 17:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.95298572000007 37.82920259500003 0),,Λεωφ. Σουνίου,23.952985720000072,37.82920259500003,2013.0
123,2013.0,2013-07-11,,Λοιπό Ε.Ο. Δίκτυο,,Αιγάλεω,,,07:00 - 09:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.68718461100008 37.99015780400003 0),,Ιερά Οδός  και Πάροδος Λεωφόρος Κηφισού,23.687184611000077,37.990157804000035,2013.0
124,2013.0,2013-07-12,,Λοιπό Οδικό Δίκτυο,,Ασπρόπυργος,,,24:00 - 07:00,Σύγκρουση,Παραβίαση σηματοδότη,car,Οδηγός,,POINT Z (23.63259241400004 38.06538770900005 0),,Λεωφ. ΝΑΤΟ200,23.632592414000044,38.06538770900005,2013.0
125,2013.0,2013-07-13,,Λοιπό Οδικό Δίκτυο,,Ασπρόπυργος,,,24:00 - 07:00,Σύγκρουση,Παραβίαση σηματοδότη,car,Επιβάτης,0-17,POINT Z (23.63259085600004 38.06538847100006 0),,Λεωφ. ΝΑΤΟ200,23.632590856000036,38.06538847100006,2013.0
126,2013.0,2013-07-14,,Κατοικημένη Περιοχή,,Ελευσίνα,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,motorcycle,Οδηγός,18-25,POINT Z (23.54653277100005 38.03766435100005 0),,Μουρίκη και Διογένους,23.546532771000045,38.037664351000046,2013.0
127,2013.0,2013-07-28,,Κατοικημένη Περιοχή,,Άλιμος,,,13:00 - 17:00,Σύγκρουση,Ερευνώνται,motorcycle,Οδηγός,18-25,POINT Z (23.71861572200004 37.91685636700004 0),,Κυβέλης και Μεγάλης του Γένους σχολή,23.718615722000038,37.91685636700004,2013.0
128,2013.0,2013-07-29,,Κατοικημένη Περιοχή,,Άλιμος,,,13:00 - 17:00,Σύγκρουση,Ερευνώνται,motorcycle,Επιβάτης,18-25,POINT Z (23.71861543900008 37.91685657800008 0),,Κυβέλης και Μεγάλης του Γένους σχολή,23.718615439000075,37.91685657800008,2013.0
129,2013.0,2013-07-30,,Κατοικημένη Περιοχή,,Βάρη,,,13:00 - 17:00,Σύγκρουση,Κίνηση στο αντίθετο ρεύμα,motorcycle,Οδηγός,36-45,POINT Z (23.79109254400004 37.83459925500006 0),,Λεωφόρος Βάρης-Κορωπίου και Νηρηίδων,23.791092544000037,37.83459925500006,2013.0
130,2013.0,2013-07-31,,Κατοικημένη Περιοχή,,Κορωπί,,,17:00 - 21:00,Σύγκρουση,Παραβίαση προτεραιότητας,motorcycle,Οδηγός,26-35,POINT Z (23.87267293100007 37.90379015500002 0),,Βασιλέως Κωνσταντίνου και Ζωίτσα,23.872672931000068,37.903790155000024,2013.0
131,2013.0,2013-08-04,,Κατοικημένη Περιοχή,,Παλαιό Φάληρο,,,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,55+,POINT Z (23.70173994800007 37.93426981600004 0),,Λεωφόρος Αμφιθέας 73,23.701739948000068,37.93426981600004,2013.0
132,2013.0,2013-08-07,,Κατοικημένη Περιοχή,,Αθήνα,,,24:00 - 07:00,Πρόσκρουση,Απόσπαση προσοχής οδηγού,motorcycle,Οδηγός,18-25,POINT Z (23.72241397300007 37.98519960400006 0),,Αγ.Κωνσταντίνου 56,23.722413973000073,37.98519960400006,2013.0
133,2013.0,2013-08-09,,Κατοικημένη Περιοχή,,Περιστέρι,,,09:00 - 13:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,55+,POINT Z (23.68996604000006 37.99909046300007 0),,Λεωφόρος Αθηνών και Δομοκού,23.68996604000006,37.99909046300007,2013.0
134,2013.0,2013-08-10,,ΝΕΟ Αθηνών - Πατρών,,Ελευσίνα,,,21:00 - 24:00,Σύγκρουση,Κίνηση στο αντίθετο ρεύμα,car,Οδηγός,55+,POINT Z (23.54175766200007 38.04128870100004 0),,Νέα Εθνική Οδός Αθηνών-Πατρών 29ο χλμ,23.541757662000066,38.04128870100004,2013.0
135,2013.0,2013-08-11,,ΝΕΟ Αθηνών - Πατρών,,Ελευσίνα,,,21:00 - 24:00,Σύγκρουση,Κίνηση στο αντίθετο ρεύμα,car,Οδηγός,36-45,POINT Z (23.54175562000006 38.04128671500007 0),,Νέα Εθνική Οδός Αθηνών-Πατρών 29ο χλμ,23.54175562000006,38.04128671500007,2013.0
136,2013.0,2013-08-12,,Κατοικημένη Περιοχή,,Αθήνα,,,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.71015173900003 37.98417225300005 0),,Πάτση και Κορυτσάς,23.710151739000025,37.984172253000054,2013.0
137,2013.0,2013-08-17,,Κατοικημένη Περιοχή,,Πέραμα,,,09:00 - 13:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,motorcycle,Πεζός,55+,POINT Z (23.56870222600003 37.96419812600004 0),,Λεωφόρος Ειρήνης 123,23.568702226000028,37.96419812600004,2013.0
138,2013.0,2013-08-20,,Κατοικημένη Περιοχή,,Αθήνα,,,24:00 - 07:00,Σύγκρουση,Παραβίαση προτεραιότητας,motorcycle,Επιβάτης,26-35,POINT Z (23.73604735100002 38.00743976900003 0),,Δροσοπούλου και Ανάφης,23.736047351000025,38.00743976900003,2013.0
139,2013.0,2013-08-20,,Κατοικημένη Περιοχή,,Αθήνα,,,13:00 - 17:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,36-45,POINT Z (23.74838450900006 37.96432861200003 0),,Φιλολάου 80,23.74838450900006,37.96432861200003,2013.0
140,2013.0,2013-08-22,,Κατοικημένη Περιοχή,,Χαλάνδρι,,,09:00 - 13:00,Σύγκρουση,Παραβίαση προτεραιότητας,motorcycle,Οδηγός,36-45,POINT Z (23.81594256700004 38.02963539300004 0),,Λεωφόρος Πεντέλης 100,23.815942567000036,38.029635393000035,2013.0
141,2013.0,2013-08-23,,Κατοικημένη Περιοχή,,Πέραμα,,,21:00 - 24:00,Παράσυρση Πεζού,Ερευνώνται,motorcycle,Οδηγός,18-25,POINT Z (23.55665062100007 37.96427199900006 0),,Λεωφόρος Δημοκρατίας 1,23.556650621000074,37.96427199900006,2013.0
142,2013.0,2013-09-01,,Κατοικημένη Περιοχή,,Άγιος Ιωάννης Λαμπρίνα,,,24:00 - 07:00,Σύγκρουση,Ερευνώνται,motorcycle,Οδηγός,18-25,POINT Z (23.86870577600007 37.87057079800007 0),,Λεωφόρος Αγίας Μαρίνας Κορωπίου 87,23.86870577600007,37.870570798000074,2013.0
143,2013.0,2013-09-02,,Κατοικημένη Περιοχή,,Κορωπί,,,09:00 - 13:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,46-55,POINT Z (23.87265514600006 37.90114767200004 0),,Δημοσθένους και Πεισιστράτους,23.872655146000056,37.901147672000036,2013.0
144,2013.0,2013-09-02,,Κατοικημένη Περιοχή,,Αμφιθέα,,,21:00 - 24:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.69826245400003 37.94268303000007 0),,Λεωφόρος Συγγρού και ταγματάρχου πλέσσα,23.69826245400003,37.94268303000007,2013.0
145,2013.0,2013-09-04,,Κατοικημένη Περιοχή,,Αγία Παρασκευή,,,24:00 - 07:00,Παράσυρση Πεζού,Αίτια αναφερόμενα στους πεζούς,car,Πεζός,36-45,POINT Z (23.82406157700007 38.01386080200007 0),,Λεωφόρος Μεσογείων 461,23.824061577000066,38.01386080200007,2013.0
146,2013.0,2013-09-06,,Κατοικημένη Περιοχή,,Χαλάνδρι,,,21:00 - 24:00,Παράσυρση Πεζού,Ερευνώνται,motorcycle,Πεζός,36-45,POINT Z (23.78266520500006 38.01244672000007 0),,Λεωφόρος Κηφισίας 196,23.782665205000058,38.01244672000007,2013.0
147,2013.0,2013-09-10,,Κατοικημένη Περιοχή,,Καλλιθέα,,,21:00 - 24:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.72003091700003 37.96135859700007 0),,Καλλιρόης 76,23.72003091700003,37.96135859700007,2013.0
148,2013.0,2013-09-10,,Κατοικημένη Περιοχή,,Αθήνα,,,07:00 - 09:00,Ανατροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.73418616600003 37.96732651200006 0),,Αρδητού 1,23.73418616600003,37.96732651200006,2013.0
149,2013.0,2013-09-14,,Κατοικημένη Περιοχή,,Καλλιθέα,,,09:00 - 13:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.68727298000005 37.93077171500005 0),,Λεωφόρος Ποσειδώνος και Αφροδίτης,23.687272980000046,37.93077171500005,2013.0
150,2013.0,2013-09-15,,Κατοικημένη Περιοχή,,Παλαιό Φάληρο,,,17:00 - 21:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,36-45,POINT Z (23.70130059200005 37.91855569100005 0),,Λεωφόρος Ποσειδώνος 73,23.701300592000052,37.91855569100005,2013.0
151,2013.0,2013-09-15,,Κατοικημένη Περιοχή,,Καισαριανή,,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,36-45,POINT Z (23.75501678900002 37.96911948700006 0),,Λεωφόρος Εθνικής Αντιστάσεως και βασιλέως αλεξάνδρου,23.755016789000024,37.96911948700006,2013.0
152,2013.0,2013-09-15,,Κατοικημένη Περιοχή,,Καισαριανή,,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,36-45,POINT Z (23.75501825700007 37.96912240700004 0),,Λεωφόρος Εθνικής Αντιστάσεως και βασιλέως αλεξάνδρου,23.755018257000074,37.96912240700004,2013.0
153,2013.0,2013-09-15,,Λοιπό Οδικό Δίκτυο,,Παπάγου,,,17:00 - 21:00,Εκτροπή,Απόσπαση προσοχής οδηγού,car,Οδηγός,55+,POINT Z (23.80902744400004 37.98528010300004 0),,Αναστάσεως και Αυτοκινητόδρομος 64,23.809027444000037,37.985280103000036,2013.0
154,2013.0,2013-09-17,,Λοιπό Οδικό Δίκτυο,,Παπάγου,,,17:00 - 21:00,Εκτροπή,Απόσπαση προσοχής οδηγού,car,Επιβάτης,55+,POINT Z (23.80902589400006 37.98528171200007 0),,Αναστάσεως και Αυτοκινητόδρομος 65,23.809025894000058,37.985281712000074,2013.0
155,2013.0,2013-09-19,,Κατοικημένη Περιοχή,,Αχαρνές,,,21:00 - 24:00,Παράσυρση Πεζού,Ερευνώνται,car,Πεζός,55+,POINT Z (23.73599073800005 38.10400706900003 0),,Πάρνηθος 240Α,23.735990738000055,38.10400706900003,2013.0
156,2013.0,2013-09-21,,Κατοικημένη Περιοχή,,Καλλιθέα,,,24:00 - 07:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.68592096700007 37.94211307200004 0),,Λεωφόρος  Ποσειδώνος 30,23.685920967000072,37.94211307200004,2013.0
157,2013.0,2013-09-23,,Κατοικημένη Περιοχή,,Ανάβυσσος,,,09:00 - 13:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Επιβάτης,55+,POINT Z (23.95629474900005 37.73498592700003 0),,Λεωφόρος Λαυρίου και  Μικράς Ασίας,23.95629474900005,37.734985927000025,2013.0
158,2013.0,2013-09-23,,Κατοικημένη Περιοχή,,Πέραμα,,,17:00 - 21:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.61996056000004 37.95879926700007 0),,Λεωφόρος Δημοκρατίας 105,23.619960560000038,37.958799267000074,2013.0
159,2013.0,2013-09-26,,Κατοικημένη Περιοχή,,Βούλα,,,09:00 - 13:00,Σύγκρουση,Παραβίαση σηματοδότη,car,Οδηγός,26-35,POINT Z (23.77842929100007 37.83705856400007 0),,Λεωφόρος Βουλιαγμένης & Καλύμνου,23.778429291000066,37.837058564000074,2013.0
160,2013.0,2013-09-26,,Κατοικημένη Περιοχή,,Αθήνα,,,17:00 - 21:00,Ανατροπή,Ερευνώνται,motorcycle,Οδηγός,36-45,POINT Z (23.69649361600005 37.99800695400006 0),,Λεωφόρος Κηφισού 30,23.696493616000055,37.99800695400006,2013.0
161,2013.0,2013-09-27,,Κατοικημένη Περιοχή,,Κερατσίνι,,,24:00 - 07:00,Παράσυρση Πεζού,Υπερβολική ταχύτητα,Other,Πεζός,55+,POINT Z (23.62100562100005 37.97095908400007 0),,Λεωφόρος Γρηγορίου Λαμπράκη 508,23.62100562100005,37.97095908400007,2013.0
162,2013.0,2013-09-29,,Κατοικημένη Περιοχή,,Άγιος Στέφανος,,,17:00 - 21:00,Εκτροπή,Ερευνώνται,car,Οδηγός,55+,POINT Z (23.86436394300006 38.13859242200004 0),,Λεωφόρος Λίμνης Μαραθώνος 199Α,23.864363943000058,38.138592422000045,2013.0
163,2013.0,2013-10-03,,Κατοικημένη Περιοχή,,Καματερό,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,car,Οδηγός,26-35,POINT Z (23.71896408500004 38.05605439600004 0),,Κωστή Παλαμά 89,23.71896408500004,38.056054396000036,2013.0
164,2013.0,2013-10-11,,Κατοικημένη Περιοχή,,Περιστέρι,,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,46-55,POINT Z (23.68925318100003 38.01276955900005 0),,Θηβών 144,23.689253181000026,38.01276955900005,2013.0
165,2013.0,2013-10-11,,Κατοικημένη Περιοχή,,Καλλιθέα,,,17:00 - 21:00,Παράσυρση Πεζού,Ερευνώνται,motorcycle,Πεζός,55+,POINT Z (23.69993374000006 37.95457385800006 0),,Λεωφόρος Ελευθερίου Βενιζέλου και Φορνέζη,23.699933740000063,37.95457385800006,2013.0
166,2013.0,2013-10-12,,Κατοικημένη Περιοχή,,Αθήνα,,,24:00 - 07:00,Σύγκρουση,Ερευνώνται,motorcycle,Οδηγός,36-45,POINT Z (23.72312977600006 37.99673451600006 0),,Άδμητου και Αγορακρίτου,23.723129776000064,37.99673451600006,2013.0
167,2013.0,2013-10-17,,Κατοικημένη Περιοχή,,Νίκαια,,,13:00 - 17:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,Other,Οδηγός,55+,POINT Z (23.64628569200005 37.96919949900007 0),,Λαοδικείας και Γρεβενών,23.64628569200005,37.96919949900007,2013.0
168,2013.0,2013-10-19,,Κατοικημένη Περιοχή,,Χαιδάρι,,,21:00 - 24:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.68978097600007 37.97252924600008 0),,Ήρας 2,23.689780976000065,37.97252924600008,2013.0
169,2013.0,2013-10-20,,ΝΕΟ Αθηνών - Θεσ/κης,,Άλιμος,,,24:00 - 07:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.70173018000003 37.91772084400003 0),,Λεωφόρος Ποσειδώνος 1,23.701730180000027,37.91772084400003,2013.0
170,2013.0,2013-10-27,,Κατοικημένη Περιοχή,,Κηφισιά,,,24:00 - 07:00,Εκτροπή,Υπερβολική ταχύτητα,motorcycle,Οδηγός,26-35,POINT Z (23.81114378300003 38.06829570100007 0),,Λεωφόρος Κηφισίας 196,23.811143783000034,38.06829570100007,2013.0
171,2013.0,2013-10-27,,ΝΕΟ Αθηνών - Θεσ/κης,,Αθήνα,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,car,Οδηγός,36-45,POINT Z (23.72419188200007 38.01986026200007 0),,Εθνική Οδός Αθηνών-Λαμίας και Καβάφη,23.72419188200007,38.019860262000066,2013.0
172,2013.0,2013-10-27,,Λοιπό Οδικό Δίκτυο,,Χαϊδάρι,,,09:00 - 13:00,Παράσυρση Πεζού,Ερευνώνται,car,Πεζός,55+,POINT Z (23.60264551100005 38.00228098600007 0),,Λεωφόρος Σχιστού 1,23.60264551100005,38.00228098600007,2013.0
173,2013.0,2013-10-29,,Κατοικημένη Περιοχή,,Άνω Λιόσια,,,09:00 - 13:00,Πρόσκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.70613278000008 38.08710309600008 0),,Πηνειού 65,23.706132780000075,38.08710309600008,2013.0
174,2013.0,2013-10-30,,Κατοικημένη Περιοχή,,Νίκαια,,,09:00 - 13:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.65436632700005 37.97120730800003 0),,Πέτρου Ράλλη 224,23.654366327000048,37.97120730800003,2013.0
175,2013.0,2013-10-31,,Κατοικημένη Περιοχή,,Κερατσίνι,,,21:00 - 24:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,26-35,POINT Z (23.61184002500005 37.96139158900007 0),,Λεωφόρος Δημοκρατίας και Γρηγορίου Λαμπράκη,23.61184002500005,37.96139158900007,2013.0
176,2013.0,2013-11-05,,Κατοικημένη Περιοχή,,Αθήνα,,,21:00 - 24:00,Πρόσκρουση,Ερευνώνται,motorcycle,Οδηγός,26-35,POINT Z (23.73617062900007 37.97708080000007 0),,Κριεζώτου 1,23.73617062900007,37.97708080000007,2013.0
177,2013.0,2013-11-09,,Κατοικημένη Περιοχή,,Καλλιθέα,,,24:00 - 07:00,Πρόσκρουση,Υπερβολική ταχύτητα,car,Οδηγός,26-35,POINT Z (23.71171137600004 37.95318623600008 0),,Λεωφόρος Συγγρού 214,23.71171137600004,37.95318623600008,2013.0
178,2013.0,2013-11-12,,Κατοικημένη Περιοχή,,Σπάτα,,,21:00 - 24:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.91734363700004 37.96701175300007 0),,Δημάρχου Χρήστου Μπέκα και Διονυσίου Σολωμού,23.917343637000045,37.967011753000065,2013.0
179,2013.0,2013-11-13,,Λοιπό Ε.Ο. Δίκτυο,,Καπανδρίτι,,,09:00 - 13:00,Εκτροπή,Ερευνώνται,car,Οδηγός,55+,POINT Z (23.89890060200003 38.20949549200003 0),,Επαρ. Οδ. Μαραθών -Καπανδρίτιου και 25ης Μαρτίου,23.898900602000026,38.20949549200003,2013.0
180,2013.0,2013-11-15,,Κατοικημένη Περιοχή,,Εκάλη,,,24:00 - 07:00,Εκτροπή,Ερευνώνται,car,Οδηγός,55+,POINT Z (23.80581816700004 38.09035614800007 0),,Θησέως 34Β,23.80581816700004,38.09035614800007,2013.0
181,2013.0,2013-11-18,,Κατοικημένη Περιοχή,,Παλαιό Φάληρο,,,24:00 - 07:00,Ανατροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.70130177700003 37.91855594300006 0),,Λεωφόρος Ποσειδώνος 73,23.701301777000026,37.91855594300006,2013.0
182,2013.0,2013-11-19,,Κατοικημένη Περιοχή,,Καλλιθέα,,,13:00 - 17:00,Σύγκρουση,Αντικανονικό προσπέρασμα,motorcycle,Οδηγός,46-55,POINT Z (23.69963579500006 37.95457340000007 0),,Λεωφόρος  Ελευθέριου Βενιζέλου 160,23.699635795000063,37.95457340000007,2013.0
183,2013.0,2013-11-21,,Κατοικημένη Περιοχή,,Πειραιάς,,,21:00 - 24:00,Παράσυρση Πεζού,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Πεζός,55+,POINT Z (23.64811511200003 37.94431629500008 0),,Λεωφόρος Ηρώων Πολυτεχνείου 20,23.648115112000028,37.94431629500008,2013.0
184,2013.0,2013-11-24,,Κατοικημένη Περιοχή,,Άνω Λιόσια,,,17:00 - 21:00,Παράσυρση Πεζού,Ερευνώνται,car,Πεζός,55+,POINT Z (23.70714881900005 38.06788476200006 0),,Καλλικράτους 26,23.707148819000054,38.06788476200006,2013.0
185,2013.0,2013-11-28,,Κατοικημένη Περιοχή,,Λαύριο,,,09:00 - 13:00,Σύγκρουση,Ερευνώνται,car,Οδηγός,55+,POINT Z (24.05916489500004 37.71343220100005 0),,Λεωφ.Μίκη Θεοδωράκη και Σπετσιώτη,24.059164895000038,37.713432201000046,2013.0
186,2013.0,2013-11-28,,Κατοικημένη Περιοχή,,Λαύριο,,,09:00 - 13:00,Σύγκρουση,Ερευνώνται,car,Οδηγός,55+,POINT Z (24.05916343300004 37.71343208900004 0),,Λεωφ.Μίκη Θεοδωράκη και Σπετσιώτη,24.059163433000037,37.71343208900004,2013.0
187,2013.0,2013-11-28,,Κατοικημένη Περιοχή,,Λαύριο,,,09:00 - 13:00,Σύγκρουση,Ερευνώνται,car,Επιβάτης,55+,POINT Z (24.05916291500006 37.71343131000003 0),,Λεωφ.Μίκη Θεοδωράκη και Σπετσιώτη,24.05916291500006,37.71343131000003,2013.0
188,2013.0,2013-11-28,,Κατοικημένη Περιοχή,,Ίλιον,,,17:00 - 21:00,Εκτροπή,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,18-25,POINT Z (23.70185184300004 38.03255822800003 0),,Θηβών 508,23.701851843000043,38.03255822800003,2013.0
189,2013.0,2013-11-28,,ΝΕΟ Αθηνών - Πατρών,,Μέγαρα,,,09:00 - 13:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,car,Οδηγός,55+,POINT Z (23.34305239800005 37.99432101500003 0),,43 χλμ Π.Ε.Ο.Α.Κ,23.343052398000054,37.994321015000025,2013.0
190,2013.0,2013-11-29,,Κατοικημένη Περιοχή,,Αγία Παρασκευή,,,17:00 - 21:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,46-55,POINT Z (23.81292380600007 38.00154552600003 0),,Γοργοποτάμου και Λευκωσίας,23.81292380600007,38.00154552600003,2013.0
191,2013.0,2013-12-02,,Αττική οδό,,Αγία Παρασκευή,,,07:00 - 09:00,Εκτροπή,Ερευνώνται,car,Οδηγός,26-35,POINT Z (23.84352044500002 38.02250184000007 0),,Aττική Οδός,23.843520445000024,38.022501840000075,2013.0
192,2013.0,2013-12-05,,Κατοικημένη Περιοχή,,Νέα Σμύρνη,,,09:00 - 13:00,Σύγκρουση,Λοιπά αίτια αναφερόμενα σε οδηγούς,motorcycle,Οδηγός,55+,POINT Z (23.71231283800006 37.94199409700008 0),,Βασιλείου του Μεγάλου και Αιδινίου,23.71231283800006,37.94199409700008,2013.0
